-21.82654032579098,57.315210207888775,88.2774334197882,51.8800598037383,2.5433435348625415,-89.38684325587347,-23.958373189468098,26.778150782760545,-91.73926135101026,92.29102982805209,11.196510733291005,-35.85582601799795,87.89026871303938,59.884274242091145,62.137677870120996,83.33160842996756,87.2579280471898,60.3651486075826,-22.772207347187017,74.54209686416769,94.94919615397778,-24.992083639420652,69.09104495152656,35.58328860620872,-7.836140096165803,87.0565145140158,68.1512054054595,93.78720062152136,52.90197561007503,-17.36317740324684
-21.721377201773088,57.29983518682453,88.30221012348177,51.911745351094176,2.5512099376286606,-89.5785847197004,-23.85462094106991,26.765421096886968,-91.53546218055068,92.32659834924277,11.212916147019433,-35.843187913207885,87.80700859652879,59.87255978722035,62.29875169128606,83.31321568761145,87.2522629348685,60.39058392393902,-22.6607517577534,74.52913941100466,94.84230773285562,-25.00323970306493,69.09988370351981,35.66311708616733,-7.77740118190019,87.05301891319074,68.28617690438665,93.76473714591214,52.90460279655847,-17.310600969729144
-21.606343028396495,57.28605212368953,88.32715432198005,51.94271649603435,2.5682825612036515,-89.76648754736239,-23.753476093318167,26.752895885674082,-91.3220110853099,92.3551971768372,11.231152797957561,-35.82361655943512,87.71609031093264,59.86185489390632,62.46617635741224,83.29060223567375,87.24333442728567,60.42447712785647,-22.542108134931155,74.51542802492688,94.72850817860174,-25.00968678981525,69.10920217136238,35.75175439177504,-7.709605238163944,87.04603917687398,68.41873365342124,93.74361975341706,52.91396890283681,-17.25075989442759
-21.481425206956114,57.27360213007076,88.35136610897098,51.973021028432015,2.594572693549964,-89.9505702755795,-23.655453523054963,26.740711511558434,-91.09906603339354,92.37724751407855,11.252057625363317,-35.79697427160571,87.61802845896226,59.85148589217137,62.64059077577321,83.26355742463936,87.23114152660054,60.46671939125567,-22.41598573265904,74.50106251216764,94.60810256832141,-25.01079411973029,69.11871700248543,35.848844415194314,-7.63271464091829,87.03572994365351,68.54880007558732,93.72116258146833,52.92924323170521,-17.18296282158696
-21.3466947570936,57.26224944279215,88.37399415284985,52.00265948119899,2.630060575167842,-90.13078547923133,-23.56077992152933,26.728950472161358,-90.86670794816635,92.39297403372272,11.276248186453007,-35.763316765664534,87.5131371031359,59.84082700568173,62.82230408746882,83.23196661710386,87.2157103880385,60.5172591079548,-22.282038606677258,74.48598339336553,94.48151113026438,-25.00602641540425,69.12822748596416,35.954026654241225,-7.546760774447628,87.02208721301501,68.67626939438253,93.69494300675905,52.94941814979027,-17.10730263544453
-21.202242937294475,57.251801075525506,88.39445951971365,52.031572186301005,2.6747089731633467,-90.3070562906585,-23.469521875440275,26.717567725330753,-90.62495886321635,92.40245287664433,11.304132116062423,-35.72277990186466,87.40157041335357,59.82961777759741,63.01144283118589,83.19568485845018,87.19694901140332,60.57597834126451,-22.140055197068367,74.47021811672904,94.34900806528314,-24.994966024495874,69.13755491054448,36.06697861561369,-7.451732698001687,87.00525324756295,68.80100471725798,93.66328853877017,52.973687586671154,-17.02431463578986
-21.04816978858493,57.242048141858724,88.41228928378005,52.05973461905676,2.728507424285395,-90.4793630613205,-23.381857263851526,26.706427079708043,-90.37388086538772,92.4054856763223,11.335834974297137,-35.675620024350785,87.2834722465835,59.81753543293099,63.208103374939704,83.15461542573247,87.17482228625327,60.642806372662115,-21.98980113326983,74.45376612852047,94.21092604820568,-24.977113541795163,69.14659484087865,36.18726439155587,-7.347625562942479,86.98526182919494,68.92298301532752,93.625091670274,53.001529166173874,-16.93466054337471
-20.884603321110852,57.23290119618086,88.42703527136423,52.08716445177884,2.791437916557816,-90.64766120109172,-23.298083070986955,26.695316654613173,-90.11359071640584,92.40189749459073,11.371322496756262,-35.62199184552335,87.15877964411648,59.804527889018026,63.41222430904476,83.10867670104982,87.1493346224141,60.71769629508404,-21.8310608071109,74.43667558030772,94.06759278439323,-24.952038258954328,69.15508681449212,36.314444433344974,-7.234411666151381,86.96215955566271,69.0422429552702,93.57969204867919,53.03243991925347,-16.83878547665042
-20.71170313275426,57.224325737794594,88.43823794739524,52.11395877235781,2.8635103762236405,-90.811956772126,-23.218552008943167,26.68415627337334,-89.84424554974196,92.39138721053605,11.410497247596732,-35.5621597287294,87.02745786159825,59.790601236011746,63.623775533206285,83.05783250521698,87.12058723266178,60.800667711165296,-21.66374127862823,74.4189622206136,93.91915958005691,-24.919319447456722,69.16284359829659,36.44803040719881,-7.11212246853932,86.93600548577376,69.15861750892918,93.52666152634464,53.06608251110501,-16.73705324245163
-20.52957386017802,57.21626795156297,88.44562538817702,52.14014259317305,2.9446910681746825,-90.97216977109392,-23.143538959624216,26.672937243666492,-89.56597938978274,92.37375369929289,11.453393134012552,-35.49637674775863,86.88955965017082,59.77574455139645,63.84280242616789,83.0020367305951,87.0887092319443,60.89174351756791,-21.487726060189168,74.40063467378837,93.76582660528207,-24.878546446645977,69.16978452489981,36.5874870208419,-6.980808034854592,86.90685823647254,69.27189593745526,93.46568034291991,53.102228197496316,-16.629796381029735
